word,happs,stdDev
المعدنية,5.42,0.93
أتعتقد,5.42,0.88
الطلب,5.42,0.93
أجلب,5.42,0.76
سيفعلون,5.42,0.91
تايمز,5.42,0.93
تظل,5.42,0.86
مقعد,5.42,0.88
يبلغ,5.42,0.91
داخلك,5.42,0.93
نخبر,5.42,0.7
علية,5.42,1.03
كلوديا,5.42,1.26
الخدمة,5.42,1.39
ونحن,5.42,0.84
وستكون,5.42,1.03
أخبرنا,5.42,1.03
البقرة,5.42,1.2
تبين,5.42,0.73
لجلب,5.42,0.86
الأصابع,5.42,1.05
المبنى,5.42,1.14
مختلفه,5.42,1.37
أتريدين,5.42,0.93
الغابة,5.42,1.46
سقف,5.42,1.03
الف,5.42,0.93
استمعي,5.42,0.81
ترتدين,5.42,0.95
وهي,5.42,0.88
تسجيل,5.42,0.7
دارسي,5.42,1.11
المستشار,5.42,1.37
ابحث,5.42,0.95
أسرعوا,5.42,1.2
رجعت,5.42,1.23
إجلس,5.42,0.78
ريجينا,5.4,1.16
للقيام,5.4,0.83
الشكل,5.4,0.83
أسرعي,5.4,1.32
مقبول,5.4,1.11
go,5.4,1.01
مثلنا,5.4,0.76
يعرض,5.4,0.93
يرد,5.4,0.7
صندوق,5.4,0.97
الأثنين,5.4,0.76
يستعمل,5.4,0.83
وأعلم,5.4,0.86
السائق,5.4,0.99
الثانية,5.4,0.93
ساحرة,5.4,1.95
خذيه,5.4,0.97
إيدي,5.4,0.9
ثانيا,5.4,0.86
سيتي,5.4,1.01
الفم,5.4,0.93
عادة,5.4,0.95
الطريقه,5.4,0.81
إيمي,5.4,0.9
النفس,5.4,0.95
أثنين,5.4,0.7
أدير,5.4,0.78
عبر,5.4,0.9
كاري,5.4,1.01
هيه,5.4,1.32
تحويل,5.4,1.18
time,5.4,0.93
أفعله,5.4,0.95
مثلك,5.4,0.7
تفعله,5.4,0.67
أقسمت,5.4,1.28
الثلاث,5.4,0.86
ارسل,5.4,0.83
التصويت,5.4,0.99
سنه,5.4,0.95
الشأن,5.4,0.93
فور,5.4,0.88
يشكل,5.4,0.76
ابقى,5.4,0.81
وصف,5.4,0.76
الانتباه,5.4,1.09
صوفيا,5.4,0.95
روب,5.4,0.76
أرني,5.4,0.83
ذرة,5.4,0.78
مارى,5.4,1.21
إنظر,5.4,0.83
ظل,5.4,1.16
أعطوني,5.4,1.16
تأثير,5.4,0.83
المحركات,5.4,1.05
يوم,5.4,0.78
أيام,5.4,1.03
الداخل,5.4,0.78
الأحوال,5.4,0.88
أخبرتك,5.4,0.78
ابق,5.4,1.16
صفحة,5.4,0.64
عددهم,5.4,0.7
سؤالي,5.4,0.78
مي,5.4,1.12
أبدو,5.4,0.95
ثمانية,5.4,0.88
أستعمل,5.4,0.95
يعنى,5.4,0.78
تحرك,5.4,1.11
بداخلي,5.4,1.12
موضوع,5.4,0.78
معها,5.4,1.12
جدوى,5.4,0.99
حصة,5.4,0.97
بالفعل,5.4,0.93
وكالة,5.4,0.83
هوب,5.4,0.9
بقي,5.4,0.88
لجميع,5.4,0.97
يدل,5.4,0.64
يفعلون,5.4,0.78
أسمع,5.4,0.78
تدري,5.4,0.93
يخبر,5.4,0.99
now,5.4,1.36
الخارجي,5.4,1.05
يكون,5.4,0.88
الثانى,5.4,1.2
لكل,5.4,0.9
تفهمي,5.4,1.18
معين,5.4,1.18
درجات,5.4,1.2
أريك,5.4,0.99
لوحدنا,5.4,1.39
كـل,5.4,0.76
واشنطن,5.4,1.48
يروا,5.4,1.01
أتوقع,5.4,0.73
آلات,5.4,0.93
بأكمله,5.4,0.95
بداخله,5.4,0.81
وضعتها,5.4,0.88
كرات,5.4,0.78
خالى,5.4,1.65
بداخل,5.4,0.73
القرد,5.4,1.46
معني,5.4,0.86
مكافحة,5.4,1.48
تدبر,5.4,1.31
وأنتي,5.4,0.83
مقاومة,5.4,1.59
تاني,5.4,1.11
فنحن,5.4,0.73
أشياء,5.4,0.73
كولومبيا,5.4,1.01
تفعلي,5.4,0.95
لديه,5.4,0.83
يد,5.4,0.83
راسك,5.4,0.83
هيلز,5.38,0.9
تقول,5.38,0.75
أرادت,5.38,0.92
يرن,5.38,0.73
ونرى,5.38,0.83
سمير,5.38,0.85
قدر,5.38,1.32
أرقام,5.38,0.85
خمس,5.38,0.81
فعلا,5.38,0.7
أجعلك,5.38,0.85
آره,5.38,0.73
تأخذين,5.38,0.78
اتريد,5.38,0.85
يعتقدون,5.38,0.97
كلها,5.38,0.7
السلوك,5.38,1.03
البطاقات,5.38,0.7
كون,5.38,0.9
اخبرتك,5.38,0.81
مننا,5.38,0.81
come,5.38,1.03
اعتبر,5.38,0.7
تصدر,5.38,0.92
ينظر,5.38,0.7
شئت,5.38,0.78
تشير,5.38,0.83
تكونين,5.38,1.03
هرقل,5.38,1.51
إليكم,5.38,0.78
انتي,5.38,0.81
بمعنى,5.38,0.75
بعمق,5.38,0.88
أبو,5.38,0.83
ورقة,5.38,1.05
اعتدت,5.38,0.97
مصنوع,5.38,0.88
الصناديق,5.38,1.09
اجلي,5.38,0.99
الأنف,5.38,0.85
خاصه,5.38,0.97
وانظر,5.38,0.81
موقعك,5.38,0.95
يريده,5.38,0.99
أنفسنا,5.38,0.6
بطريقه,5.38,0.78
الكمية,5.38,0.92
الآن,5.38,1.16
السبعة,5.38,0.9
رأسى,5.38,0.83
روسيا,5.38,1.4
مورجان,5.38,1.23
تصريح,5.38,0.95
آلة,5.38,0.78
إجلب,5.38,0.95
اقسم,5.38,1.26
الروسي,5.38,1.51
بحثت,5.38,0.85
المنضدة,5.38,0.88
يجعلها,5.38,0.75
إسبوع,5.38,0.88
بالطريق,5.38,0.6
راى,5.38,0.9
أشهر,5.38,0.9
لديها,5.38,0.75
فعلته,5.38,1.1
وانت,5.38,0.67
تخمين,5.38,1.05
طلب,5.38,0.73
تريدي,5.38,1.03
جوي,5.38,1.1
يتجه,5.38,0.67
تقولى,5.38,0.81
لتكون,5.38,0.73
يقوموا,5.38,1.09
لكما,5.38,1.19
دائرة,5.38,0.81
الابد,5.38,1.37
اجعل,5.38,0.85
أحضره,5.38,0.78
جماعة,5.38,1.29
الأعضاء,5.38,1.16
لإحضار,5.38,0.73
ثانيه,5.38,0.81
إستخدام,5.38,1.09
نريده,5.38,0.92
اثبت,5.38,0.92
بحثنا,5.38,0.78
تعتقد,5.38,0.83
شرائح,5.38,0.99
المستوى,5.38,0.85
تأخذي,5.38,0.85
بالواقع,5.38,1.12
إسم,5.38,0.78
لثلاثة,5.38,0.78
المسؤول,5.38,1.47
تعودي,5.38,0.85
المعمل,5.38,0.95
استعمال,5.38,0.83
وقته,5.38,1.05
نضع,5.38,0.75
تقيم,5.38,0.88
أجعله,5.38,0.85
رأسي,5.38,1.21
تلبس,5.38,1.05
أفهمت,5.38,1.01
المعدات,5.38,0.83
أخبرته,5.38,0.73
جسده,5.38,1.03
الحالية,5.38,0.85
اعد,5.38,1.07
ألى,5.38,0.7
أسلوب,5.38,0.75
التل,5.38,1.14
لحظه,5.38,0.9
ثانية,5.38,0.78
ينظرون,5.38,0.83
كليا,5.38,1.19
الإنتباه,5.38,1.03
الاسبوع,5.38,0.7
بالك,5.38,0.97
أجلس,5.38,0.85
ماجي,5.36,0.85
مكان,5.36,0.96
داخل,5.36,0.78
اخبرهم,5.36,0.9
جيت,5.36,0.8
الأرقام,5.36,0.98
الحدث,5.36,0.92
dr,5.36,1.54
ممر,5.36,0.8
يجعلني,5.36,1.16
أضع,5.36,0.69
أطلبه,5.36,0.75
تخص,5.36,0.85
بشكل,5.36,1.01
توجه,5.36,0.85
الأشياء,5.36,0.78
هه,5.36,1.4
روكى,5.36,1.08
أليك,5.36,0.78
لاجل,5.36,0.96
وانا,5.36,0.75
قالت,5.36,0.8
تجعلني,5.36,0.78
أخبرهم,5.36,0.88
ألفين,5.36,0.96
أترون,5.36,0.78
المحافظ,5.36,1.22
ألفا,5.36,0.96
الملاحظات,5.36,1.12
تمثل,5.36,0.96
الأدلة,5.36,1.24
اطلب,5.36,1.14
بوقتك,5.36,0.69
يؤثر,5.36,1.1
الحوت,5.36,1.57
أنهيت,5.36,1.41
الإتجاه,5.36,0.9
فلم,5.36,1.16
الينا,5.36,0.85
مستوى,5.36,0.69
المركز,5.36,0.8
كونراد,5.36,1.17
تمسكي,5.36,1.21
مخزن,5.36,0.78
يومي,5.36,0.69
البقية,5.36,0.85
جانبي,5.36,0.96
بيج,5.36,0.83
يجعله,5.36,0.78
دقيقه,5.36,0.85
ولي,5.36,1.19
الجرس,5.36,1.03
توقيع,5.36,1.03
واجب,5.36,1.1
الشارع,5.36,0.94
كلام,5.36,0.88
مولى,5.36,0.92
الغرفه,5.36,0.96
تكون,5.36,0.63
المناطق,5.36,0.83
الاطلاق,5.36,0.98
الكلمة,5.36,0.83
الآلات,5.36,0.96
الإيقاع,5.36,1.31
الضابط,5.36,1.65
نقل,5.36,0.85
لحظة,5.36,0.94
أماندا,5.36,0.78
فلدي,5.36,0.83
طريقهم,5.36,0.8
رجع,5.36,1.08
لاند,5.36,0.88
أنتى,5.36,0.94
we,5.36,0.78
موقع,5.36,0.69
طبق,5.36,0.66
be,5.36,0.66
قابلة,5.36,0.8
ساعه,5.36,0.88
مناقشة,5.36,1.41
رأس,5.36,0.78
تريه,5.36,0.92
جودي,5.36,1.19
مايا,5.36,0.9
الاثنان,5.36,0.78
الأسبوع,5.36,1.01
سارت,5.36,0.66
أسمعي,5.36,1.06
الطاولة,5.36,0.9
الخريطة,5.36,0.85
يسمى,5.36,0.98
ينفذ,5.36,1.29
الروس,5.36,1.29
شكل,5.36,0.9
مانهاتن,5.36,1.08
الأمور,5.36,0.98
الدائرة,5.36,0.9
ترومان,5.36,0.75
الرد,5.36,0.88
مثال,5.36,0.66
القطار,5.36,1.31
هاهو,5.36,0.96
الاتجاه,5.36,0.69
لغرفة,5.36,0.69
مثلي,5.36,1.41
خط,5.36,0.75
الأسنان,5.36,1.21
أثنان,5.36,0.63
عشرة,5.36,0.88
الباص,5.36,1.01
النهائي,5.36,1.22
بصوت,5.36,0.78
خصوصا,5.36,0.83
أيمكن,5.36,0.94
لنرى,5.36,0.85
بأسم,5.36,0.88
أرسلك,5.36,0.9
بغرفة,5.36,0.92
الوقت,5.36,1.16
بوبى,5.36,1.21
ريتشل,5.36,1.06
كائن,5.36,0.85
تأخذها,5.36,1.05
قصد,5.36,0.85
الذهاب,5.36,1.12
بجانب,5.34,0.82
الضخم,5.34,1.17
يجعلك,5.34,0.75
أنطونيو,5.34,0.96
ايام,5.34,1.1
اسأل,5.34,1.0
بقدر,5.34,0.75
الثاني,5.34,1.0
روي,5.34,0.69
الخلايا,5.34,0.87
بأقصى,5.34,0.94
أوقات,5.34,0.8
سنوات,5.34,1.06
عشرين,5.34,0.69
باي,5.34,1.27
نقضي,5.34,1.08
لأحضر,5.34,0.82
اسمعني,5.34,0.85
فيغاس,5.34,1.7
تشارلز,5.34,0.72
مكانه,5.34,0.82
سألت,5.34,0.82
قصدي,5.34,0.85
يركض,5.34,1.36
مازلت,5.34,0.8
الشاحنات,5.34,1.02
الفصل,5.34,1.04
إننا,5.34,0.72
منطقة,5.34,0.75
سوني,5.34,0.82
صن,5.34,0.89
الاشياء,5.34,0.82
مراسم,5.34,1.3
عام,5.34,1.06
نجده,5.34,1.47
عفوا,5.34,1.36
دعونا,5.34,1.08
اعني,5.34,0.8
سيقومون,5.34,0.89
تشبه,5.34,0.75
والسيد,5.34,0.94
أرسل,5.34,0.94
صوب,5.34,1.0
أداة,5.34,0.87
بود,5.34,1.0
اللحاق,5.34,1.15
لسانك,5.34,0.94
تسمعي,5.34,0.72
مادلين,5.34,1.0
باى,5.34,1.48
صناديق,5.34,1.0
مجلس,5.34,0.59
المنتصف,5.34,0.63
سطح,5.34,0.8
اخبرها,5.34,0.8
جيش,5.34,1.98
تعنيه,5.34,1.21
فورا,5.34,1.19
آنا,5.34,1.12
السكان,5.34,1.0
الهوية,5.34,1.3
غالبا,5.34,0.94
السابعة,5.34,0.85
مرتان,5.34,0.87
أرد,5.34,0.82
بقر,5.34,1.56
أشخاص,5.34,0.8
سنة,5.34,0.89
ويبدو,5.34,0.96
مختلفة,5.34,1.14
مختلف,5.34,1.24
مصنوعة,5.34,1.08
توقيت,5.34,0.82
كلهم,5.34,0.94
جاكي,5.34,0.98
توجد,5.34,0.85
عشرون,5.34,0.72
يضع,5.34,0.75
تركب,5.34,1.08
ابقي,5.34,0.92
إبقى,5.34,0.98
الآلي,5.34,1.06
ألان,5.34,0.69
نمر,5.34,1.45
النحو,5.34,1.1
بيانات,5.34,1.08
بجوار,5.34,0.66
هنـا,5.34,0.63
ملابسه,5.34,0.94
أخبرينى,5.34,0.82
يبدوا,5.34,0.75
الأوان,5.34,1.0
جورجيا,5.34,1.14
كافة,5.34,1.14
الحالى,5.34,0.87
يفعلوا,5.34,0.77
يافتى,5.34,1.14
الظل,5.34,1.0
أعنى,5.34,0.72
تومي,5.34,0.85
إهدئي,5.34,1.24
أفترض,5.34,1.04
الساعه,5.34,0.75
إستخدم,5.34,0.69
الأثناء,5.34,0.75
أقصده,5.34,0.69
للتعامل,5.34,0.66
الزاوية,5.34,1.17
روك,5.34,1.22
إثنان,5.32,0.71
تتجه,5.32,0.98
المقاومة,5.32,1.43
باقي,5.32,0.74
نفسه,5.32,0.74
وهى,5.32,0.77
أعضاء,5.32,1.11
السنين,5.32,1.17
بحالة,5.32,0.71
معينة,5.32,0.65
خذى,5.32,0.82
الإشارة,5.32,0.71
الملفات,5.32,1.0
القضاء,5.32,1.71
سأنتظر,5.32,0.96
مقدار,5.32,0.65
قوس,5.32,1.1
شريط,5.32,0.91
الخارج,5.32,1.17
خلفية,5.32,0.91
مـع,5.32,0.74
انس,5.32,1.08
كرسي,5.32,0.74
تقصد,5.32,0.77
اشياء,5.32,0.91
الأمريكية,5.32,1.36
تغطية,5.32,0.84
مني,5.32,0.65
القطعة,5.32,0.79
هانحن,5.32,0.74
إسمعي,5.32,1.0
أخبري,5.32,0.68
والعشرين,5.32,0.87
أصابعك,5.32,1.0
جلب,5.32,0.87
أنفك,5.32,0.96
تلقى,5.32,0.79
باقى,5.32,0.87
لدية,5.32,0.87
اعتاد,5.32,0.82
بالداخل,5.32,0.59
بدور,5.32,0.94
كنيسة,5.32,1.54
العلبة,5.32,0.94
لحساب,5.32,0.77
اسبوع,5.32,0.77
تقوم,5.32,0.79
ويكون,5.32,0.71
لحظات,5.32,1.08
الملازم,5.32,0.82
ذاتها,5.32,0.68
كالمعتاد,5.32,1.17
إهدأي,5.32,1.38
النص,5.32,0.96
واحدا,5.32,0.77
كونوا,5.32,0.59
انتى,5.32,0.96
تفعلين,5.32,0.68
تعني,5.32,0.59
حسب,5.32,0.71
درجة,5.32,0.62
مثلى,5.32,1.13
سأضع,5.32,0.62
المحدد,5.32,0.91
مثلها,5.32,0.68
جريس,5.32,0.89
تتبع,5.32,0.71
أغير,5.32,1.08
عادية,5.32,0.84
ومعه,5.32,0.68
أقصد,5.32,0.87
ثاني,5.32,0.77
سيحدث,5.32,1.1
روزا,5.32,0.91
ماريا,5.32,0.96
اخبرت,5.32,0.71
ورق,5.32,0.77
يعنيه,5.32,0.84
جعله,5.32,0.68
ستيف,5.32,0.91
أيمكنني,5.32,0.91
الموضوع,5.32,0.68
تحديد,5.32,0.74
الأربع,5.32,0.84
للخروج,5.32,1.06
يخرجون,5.32,0.96
أقولها,5.32,0.68
طلبته,5.32,0.87
قمت,5.32,0.71
الايام,5.32,0.98
نحتاجه,5.32,1.06
ديانا,5.32,1.08
لأقوم,5.32,0.71
يوري,5.32,1.22
التقاط,5.32,1.13
الأسد,5.32,1.86
الزجاجة,5.32,0.71
شاحنة,5.32,0.79
أنفي,5.32,1.08
سوزان,5.32,1.15
اسمع,5.32,0.94
روسي,5.32,1.06
بيلا,5.32,1.0
قولها,5.32,0.94
تتعلق,5.32,0.79
خارج,5.32,1.13
افعله,5.32,0.89
تعتقدى,5.32,0.74
ذراعي,5.32,0.84
الانتقال,5.32,0.98
الكوخ,5.32,1.1
العاشرة,5.32,1.11
تلقي,5.32,0.77
المضرب,5.32,1.13
تدير,5.32,0.79
الأخرين,5.32,0.96
ناحية,5.3,0.79
أعتقد,5.3,0.81
نائب,5.3,0.81
يمسك,5.3,0.91
والاس,5.3,1.18
أسد,5.3,1.69
ثلاث,5.3,0.84
ضابط,5.3,1.47
ارجو,5.3,1.11
شكله,5.3,0.68
ننتقل,5.3,1.05
تذهبون,5.3,1.2
العام,5.3,1.15
دبليو,5.3,0.93
فورست,5.3,1.31
لوسى,5.3,1.22
الشمالية,5.3,0.93
مررنا,5.3,1.23
دقيقتين,5.3,0.81
لورين,5.3,1.09
ترون,5.3,0.61
صف,5.3,0.68
يبدون,5.3,0.65
الأربعاء,5.3,0.86
إرفع,5.3,0.89
مواعيد,5.3,0.81
جلسة,5.3,0.86
بكم,5.3,0.97
تمهل,5.3,1.22
قصدت,5.3,0.86
الاعتراف,5.3,1.42
أنفسكم,5.3,0.86
عمى,5.3,2.12
أتذكرين,5.3,0.99
يعني,5.3,0.81
تعنين,5.3,0.91
وأنت,5.3,0.81
الانتهاء,5.3,1.4
اسمعيني,5.3,1.2
رسمية,5.3,1.15
أيمكننا,5.3,0.86
وقال,5.3,0.71
تولى,5.3,0.99
يدك,5.3,0.86
أعد,5.3,0.76
أتعرفون,5.3,0.58
وأحضر,5.3,0.65
إنس,5.3,0.89
ملف,5.3,0.84
ليل,5.3,1.52
ستذهبين,5.3,1.05
المئات,5.3,0.99
بنا,5.3,0.74
يوليو,5.3,1.23
جيب,5.3,0.68
سادة,5.3,1.05
الكيس,5.3,0.61
تخبري,5.3,0.76
النقيب,5.3,1.37
كريستينا,5.3,1.11
جعل,5.3,0.86
هى,5.3,1.04
نوعا,5.3,0.79
يومان,5.3,0.51
الي,5.3,0.99
إذن,5.3,0.84
الحالة,5.3,0.86
الرصيف,5.3,0.74
me,5.3,1.22
كايت,5.3,0.86
وأريد,5.3,0.86
أظنني,5.3,0.68
الرمال,5.3,1.22
مونرو,5.3,0.89
نفسها,5.3,0.86
متر,5.3,0.76
السفارة,5.3,1.3
وقمت,5.3,0.54
الصينية,5.3,1.25
اتي,5.3,0.76
بالعودة,5.3,1.09
بالكلام,5.3,0.79
ساعتان,5.3,0.76
دروس,5.3,1.11
أسبوعين,5.3,0.86
الدرج,5.3,0.91
عدة,5.3,0.91
يقصد,5.3,0.86
كريستين,5.3,1.07
الأحيان,5.3,0.86
للوقت,5.3,0.79
اليكم,5.3,0.74
اضع,5.3,0.91
يحمل,5.3,0.79
قاعدة,5.3,1.07
طول,5.3,0.86
أوليفيا,5.3,1.13
تعليق,5.3,0.76
لباس,5.3,1.13
تكونوا,5.3,0.89
طبقة,5.3,0.68
اقصد,5.3,0.74
أقدم,5.3,1.04
الكنيسة,5.3,1.81
أننا,5.3,0.76
كوني,5.3,0.81
قاموا,5.3,0.79
جو,5.3,1.02
خمسه,5.3,0.84
كمية,5.3,0.71
متوسط,5.3,0.86
قال,5.3,0.81
الوزير,5.3,1.33
بورك,5.3,0.95
حالة,5.3,0.97
القوانين,5.3,1.37
نموذج,5.3,0.97
ساعدنى,5.3,1.61
تقوله,5.3,0.74
أرجاء,5.3,0.99
والأن,5.3,0.65
شخص,5.3,0.89
تسألني,5.3,0.95
آخذك,5.3,0.99
سير,5.3,0.71
سياتل,5.3,1.05
أعتبر,5.3,0.81
اتعتقد,5.3,0.71
يرتدون,5.3,0.95
بعضا,5.3,0.79
خطبك,5.3,1.27
ثوانى,5.3,0.93
بشخص,5.3,0.81
بالمائة,5.3,0.74
الرسمي,5.3,1.2
فرانك,5.3,0.86
نفسي,5.3,1.11
عدد,5.3,0.81
رايتشل,5.3,1.02
عشر,5.3,0.81
لهما,5.3,0.68
بكلمة,5.3,0.61
أترين,5.28,0.9
عينة,5.28,0.93
ديترويت,5.28,1.05
الشمالي,5.28,0.83
اتحدث,5.28,1.09
المجال,5.28,1.01
لأعرف,5.28,1.21
تفعليه,5.28,0.81
الإذن,5.28,1.07
لأقول,5.28,0.67
سبعة,5.28,0.78
أتعتقدين,5.28,0.73
جريدة,5.28,1.21
طابق,5.28,0.86
أخبريه,5.28,0.83
جعلتك,5.28,0.93
أرأيت,5.28,0.78
مكتوب,5.28,0.97
قاله,5.28,0.76
كونك,5.28,0.54
الغربية,5.28,1.23
أسنان,5.28,1.13
عمق,5.28,1.03
حذائك,5.28,1.11
ستيفين,5.28,0.73
كات,5.28,0.67
شهود,5.28,1.13
تقصدين,5.28,0.86
all,5.28,0.81
حول,5.28,0.54
الجانب,5.28,0.76
ترد,5.28,0.99
عرضت,5.28,0.76
أعدت,5.28,0.78
الستة,5.28,0.61
خرجت,5.28,1.09
اقدم,5.28,0.93
اقوله,5.28,0.57
باتجاه,5.28,0.73
فير,5.28,0.9
احضر,5.28,0.9
الحراس,5.28,1.4
كريستيان,5.28,1.07
اردت,5.28,0.95
ستة,5.28,0.67
أعوام,5.28,0.83
أذن,5.28,0.67
بون,5.28,0.64
يغير,5.28,1.26
الأربعة,5.28,0.78
الإثنين,5.28,0.88
أقوله,5.28,0.61
سؤالك,5.28,1.11
هناك,5.28,0.73
هات,5.28,0.93
شبه,5.28,0.81
سأحتاج,5.28,1.23
النسخة,5.28,0.97
مقابل,5.28,1.09
امريكا,5.28,1.63
شارلى,5.28,0.86
ثواني,5.28,0.78
إم,5.28,0.97
عنها,5.28,0.9
أردتم,5.28,1.05
إستعمال,5.28,0.78
تجاه,5.28,0.64
مدير,5.28,1.65
ينبغي,5.28,1.01
خمسين,5.28,1.01
جهة,5.28,0.64
لوجه,5.28,0.7
كيس,5.28,0.88
دقائق,5.28,0.7
الظلال,5.28,1.53
فتحة,5.28,0.9
أحضري,5.28,0.83
تكوني,5.28,0.7
تقرير,5.28,0.78
أجرب,5.28,1.34
ستون,5.28,0.9
على,5.28,0.76
دعوا,5.28,0.78
الطابق,5.28,0.86
سأدفع,5.28,0.97
تقضي,5.28,0.88
أعطني,5.28,0.97
دفتر,5.28,0.76
بريندا,5.28,1.03
المسئول,5.28,1.41
احمل,5.28,1.26
المطاف,5.28,1.03
الملف,5.28,0.76
تحتاجه,5.28,0.9
أعده,5.28,0.95
جوليا,5.28,1.28
الان,5.28,0.7
كلي,5.28,0.76
ضروري,5.28,1.13
أربعة,5.28,1.11
تقصده,5.28,0.76
مجال,5.28,0.67
العشرين,5.28,0.93
ترجع,5.28,0.97
مونتانا,5.28,0.81
محامي,5.28,1.41
زوي,5.28,0.88
يونيو,5.28,0.95
تقريبا,5.28,0.67
شخصين,5.28,0.93
سوزي,5.28,0.88
طاقم,5.28,0.83
تقومي,5.28,0.7
بخصوص,5.28,0.83
يجعلنا,5.28,0.76
لوك,5.28,0.81
أسابيع,5.28,0.97
يؤدي,5.28,0.78
الهندية,5.28,1.2
العميد,5.26,1.45
ليزا,5.26,0.88
لكم,5.26,0.63
بالذات,5.26,0.83
تقولي,5.26,0.66
السادس,5.26,0.85
أكن,5.26,0.75
الثالث,5.26,0.75
وثلاثة,5.26,0.63
إعتقد,5.26,0.88
نسبة,5.26,0.72
يبدو,5.26,0.56
هندي,5.26,1.14
لانني,5.26,0.9
يالهي,5.26,1.82
إليه,5.26,0.99
طويلا,5.26,1.14
شهور,5.26,0.94
لديكم,5.26,0.92
سنت,5.26,0.83
اكمل,5.26,0.78
خمسون,5.26,0.75
المرحلة,5.26,0.92
مذكرة,5.26,1.07
مقر,5.26,0.69
بالمكان,5.26,0.72
قرار,5.26,1.07
أفراد,5.26,1.05
كلكم,5.26,0.66
الحسابات,5.26,1.12
تطلب,5.26,0.92
قصارى,5.26,1.19
يحين,5.26,0.75
عارضة,5.26,1.37
الأغراض,5.26,0.94
أصابع,5.26,1.1
يدور,5.26,0.92
العقيد,5.26,1.61
يتعلق,5.26,0.75
وضعته,5.26,0.99
إحدى,5.26,0.8
الثلاثين,5.26,0.96
وثلاثون,5.26,0.85
قولي,5.26,0.88
يفعلونه,5.26,0.72
سمعت,5.26,0.85
والعشرون,5.26,0.94
حاله,5.26,0.9
نعتقد,5.26,0.88
ثالث,5.26,0.78
المقابل,5.26,0.99
مرتين,5.26,0.8
إنى,5.26,0.75
أثناء,5.26,0.63
كارول,5.26,0.8
هنـاك,5.26,0.66
يعتبر,5.26,0.8
للذهاب,5.26,0.85
جونيور,5.26,1.19
فعل,5.26,0.72
كيلو,5.26,0.88
أعطيني,5.26,1.21
الشخص,5.26,0.72
مكانا,5.26,0.63
يومين,5.26,0.92
فعله,5.26,1.03
أغسطس,5.26,1.32
الأوسط,5.26,0.63
نسأل,5.26,0.94
أمضيت,5.26,1.07
لازالت,5.26,0.8
هيي,5.26,0.92
طرق,5.26,0.8
كيفية,5.26,0.92
أنجليس,5.26,0.78
كأنها,5.26,0.53
ويمكن,5.26,0.72
عنده,5.26,0.72
غضون,5.26,1.03
جانب,5.26,0.78
اجله,5.26,1.29
رجاءا,5.26,1.24
باركر,5.26,0.75
اشارة,5.26,0.72
أقدام,5.26,0.92
المنطقه,5.26,0.8
أطلب,5.26,0.75
عرضك,5.26,1.26
الدفاع,5.26,1.27
الدروس,5.26,1.16
مرحلة,5.26,0.75
يمر,5.26,0.72
أتسمعني,5.26,0.99
هن,5.26,0.8
خطوط,5.26,0.94
قولك,5.26,0.72
الغرض,5.26,0.78
اثناء,5.26,0.69
يريدونه,5.26,0.96
العجلة,5.26,1.32
تعد,5.26,1.01
رسمي,5.26,1.1
أشبه,5.26,0.83
سنرى,5.26,0.88
لنفس,5.26,0.83
صرف,5.26,1.16
مايك,5.26,0.75
الرقيب,5.26,1.61
يالها,5.26,0.75
مادة,5.26,0.9
مررت,5.26,0.75
معدات,5.26,0.56
بيرل,5.26,1.14
سبتمبر,5.26,0.94
برو,5.26,1.05
إشارات,5.26,1.01
تبدو,5.26,0.8
فوكس,5.26,1.32
السابع,5.26,1.14
للبقاء,5.26,1.01
كوري,5.26,0.88
الإسبوع,5.26,0.63
سمعتني,5.26,1.19
سانتا,5.26,1.37
فيرونيكا,5.26,0.56
عميق,5.26,1.24
كشخص,5.26,0.83
الطبيب,5.26,1.58
الباقى,5.26,0.9
الزجاج,5.26,0.85
اثنان,5.26,0.6
موضع,5.26,0.66
أرادوا,5.26,0.78
أمسكت,5.26,0.9
ستقوم,5.26,0.94
ستيفن,5.26,0.88
جعلك,5.26,0.83
ساذهب,5.26,1.03
كيني,5.26,0.8
جون,5.26,1.32
الإثنان,5.26,0.72
الرابعة,5.26,0.8
ونصف,5.24,0.56
ويليام,5.24,0.74
تعديل,5.24,1.04
افحص,5.24,1.14
بطريقة,5.24,0.62
وعندها,5.24,0.8
براون,5.24,0.74
الحلبة,5.24,1.27
أخرى,5.24,0.62
النصف,5.24,0.8
الطرق,5.24,0.89
لها,5.24,0.82
your,5.24,0.74
الدور,5.24,0.69
أهي,5.24,0.72
لقضاء,5.24,0.94
وايد,5.24,1.06
ذاته,5.24,0.72
بنصف,5.24,0.87
يحتمل,5.24,1.17
كونى,5.24,0.8
قضاء,5.24,1.41
بيد,5.24,1.14
تقم,5.24,0.56
مكانها,5.24,0.69
تنتقل,5.24,0.96
سحر,5.24,1.85
أرك,5.24,0.98
فعلتيه,5.24,1.1
اهدأي,5.24,1.3
بالأشياء,5.24,0.94
هنا,5.24,0.69
بالطريقة,5.24,1.02
تذهب,5.24,1.15
تتحكم,5.24,1.08
أحدى,5.24,0.69
ميا,5.24,1.14
استعمل,5.24,0.8
يحكم,5.24,1.2
سحب,5.24,1.12
والان,5.24,0.72
مازالت,5.24,0.92
العامة,5.24,1.24
وتقول,5.24,0.87
بقرة,5.24,1.51
الخروج,5.24,1.2
