word,happs,stdDev
любом,5.42,0.78
воспроизводства,5.42,0.88
сходила,5.42,0.84
обнаружено,5.42,0.91
поднимайся,5.42,0.91
поставила,5.42,0.76
производительности,5.42,0.93
вашингтон,5.42,1.09
group,5.42,0.73
производится,5.42,0.91
фамилии,5.42,0.76
выражение,5.42,0.64
идем,5.42,0.73
группе,5.42,0.67
беларуси,5.42,0.76
движений,5.42,0.88
пускай,5.42,0.95
весь,5.42,0.73
конкретных,5.42,0.95
непрерывно,5.42,0.7
оля,5.42,1.09
пари,5.42,0.81
тщательно,5.42,1.05
снова,5.42,0.88
ей,5.42,0.76
ежегодно,5.42,0.81
хо,5.42,0.91
сша,5.42,1.29
стала,5.42,0.67
крышу,5.42,0.84
вуди,5.42,1.29
дороти,5.42,0.86
things,5.42,0.76
говоря,5.42,0.57
яшин,5.42,0.93
сообщество,5.42,0.7
делать,5.42,0.61
почву,5.42,0.67
николаевич,5.42,0.95
потихоньку,5.42,0.88
всей,5.42,0.67
окажется,5.42,0.7
участии,5.42,0.93
чак,5.42,0.86
советы,5.42,0.81
исторических,5.42,0.7
назначен,5.42,0.91
последовательность,5.42,0.57
немецкого,5.42,0.99
подумайте,5.42,0.86
держав,5.42,0.91
привык,5.42,0.84
мужик,5.42,1.37
рот,5.42,0.78
словам,5.42,0.61
судьба,5.42,1.46
центральных,5.42,0.67
вещь,5.42,0.67
помещения,5.42,0.88
печати,5.42,0.7
специальный,5.42,0.95
центрального,5.42,0.64
tell,5.42,0.61
печать,5.42,0.81
мясо,5.42,1.16
языком,5.4,0.81
кейт,5.4,0.7
форма,5.4,0.93
эндрю,5.4,1.01
обнаружили,5.4,0.95
темпы,5.4,0.81
правом,5.4,0.78
иванович,5.4,1.01
повсюду,5.4,0.64
серьёзно,5.4,1.01
watching,5.4,0.76
твиттере,5.4,1.12
знак,5.4,0.76
средства,5.4,0.88
киева,5.4,0.78
поставили,5.4,0.67
последующие,5.4,0.67
pls,5.4,0.88
месяц,5.4,0.64
банк,5.4,1.05
объявил,5.4,0.73
загляни,5.4,0.73
словами,5.4,0.64
извиниться,5.4,1.26
ветер,5.4,1.01
мэгги,5.4,0.86
бум,5.4,0.99
самого,5.4,0.81
основными,5.4,0.83
изменение,5.4,0.99
чувак,5.4,1.58
действием,5.4,0.7
мероприятий,5.4,0.86
такая,5.4,0.73
течения,5.4,0.57
услугу,5.4,0.78
улицы,5.4,0.73
скажете,5.4,0.73
обращаться,5.4,0.88
социальных,5.4,0.99
кругов,5.4,0.81
объединений,5.4,0.88
полночь,5.4,1.03
размера,5.4,0.81
неделя,5.4,0.57
html,5.4,0.78
сведения,5.4,0.76
психологии,5.4,0.95
киев,5.4,0.67
количество,5.4,0.64
мистера,5.4,0.99
определяется,5.4,0.78
ищем,5.4,0.88
группы,5.4,0.81
сортов,5.4,0.78
количества,5.4,0.7
сеть,5.4,0.81
дальнейшем,5.4,0.61
степенью,5.4,0.64
листьев,5.4,1.01
антонио,5.4,0.78
словно,5.4,0.73
название,5.4,0.61
семян,5.4,0.64
рукой,5.4,0.67
теперь,5.4,0.7
отражение,5.4,1.07
вещами,5.4,0.64
дон,5.4,0.93
показателей,5.4,0.88
минске,5.4,0.76
ткани,5.4,0.7
спектры,5.4,0.81
специальной,5.4,0.57
мегафон,5.4,1.16
хозяйстве,5.4,0.99
checked,5.4,0.7
мог,5.4,1.01
записи,5.4,0.73
казаков,5.4,1.14
облик,5.4,0.67
банке,5.4,0.83
keep,5.4,0.7
предполагается,5.4,0.64
стань,5.4,0.64
юрий,5.4,0.78
get,5.4,0.73
никита,5.4,0.83
класса,5.4,0.76
пойти,5.4,0.7
канал,5.4,0.7
говорила,5.4,0.81
задумал,5.4,0.95
сумку,5.4,0.83
olga,5.4,0.83
обоих,5.4,0.7
someone,5.4,0.78
тема,5.4,0.67
твитер,5.4,1.21
десятки,5.4,0.78
спрашивает,5.4,0.64
ел,5.4,0.73
страницы,5.4,0.7
заметки,5.4,0.73
лежат,5.4,1.12
запись,5.4,0.67
обществу,5.4,0.86
справа,5.4,0.67
tweet,5.4,1.01
империи,5.4,1.28
значение,5.4,0.78
info,5.4,0.61
являлись,5.4,0.67
частной,5.4,0.78
определенной,5.4,0.76
средств,5.4,0.86
plz,5.4,0.76
пар,5.4,0.7
схожу,5.4,0.83
пути,5.4,0.76
эпоху,5.4,0.86
установлены,5.4,0.73
хозяйственной,5.4,1.01
названия,5.4,0.7
придут,5.4,0.78
mы,5.4,0.7
видели,5.4,0.83
минск,5.4,0.83
позвать,5.4,0.73
голоса,5.4,0.81
трое,5.4,0.73
комментарий,5.4,0.83
шоссе,5.4,0.76
спрашивал,5.4,0.76
заказ,5.4,0.78
джим,5.4,0.76
банка,5.4,0.78
казахстан,5.4,0.81
часа,5.4,0.76
дни,5.4,0.7
строительстве,5.4,0.83
называть,5.4,0.73
стояла,5.4,0.78
редакции,5.4,0.76
ukraine,5.4,0.86
покажите,5.4,0.64
ступени,5.4,0.76
харьков,5.4,0.73
полным,5.4,0.93
владимир,5.4,1.05
основы,5.38,0.81
строки,5.38,0.75
видите,5.38,0.6
газета,5.38,0.73
дана,5.38,0.57
волос,5.38,0.83
расположенных,5.38,0.81
глубокое,5.38,0.97
изменился,5.38,0.97
работаешь,5.38,1.12
series,5.38,0.7
браун,5.38,0.9
верил,5.38,1.21
считал,5.38,0.81
каждому,5.38,0.7
сайта,5.38,0.85
конкретные,5.38,0.75
купи,5.38,0.81
скажешь,5.38,0.64
обсуждения,5.38,0.83
существо,5.38,0.88
гороскопов,5.38,1.01
своем,5.38,0.73
определенные,5.38,0.57
вытащить,5.38,1.12
всему,5.38,0.6
обмен,5.38,0.6
событий,5.38,0.73
многих,5.38,0.64
хозяйств,5.38,0.95
соответствующие,5.38,0.81
подошел,5.38,0.7
польше,5.38,0.99
красной,5.38,1.07
работаете,5.38,0.95
устроили,5.38,1.1
трогай,5.38,0.95
крыше,5.38,0.95
телеканал,5.38,1.09
прыгай,5.38,0.9
заходит,5.38,0.7
программу,5.38,0.7
продам,5.38,1.03
конференции,5.38,1.03
дмитрий,5.38,0.92
реализма,5.38,1.03
васильевич,5.38,0.81
спросить,5.38,0.73
характерные,5.38,0.67
производство,5.38,1.03
вначале,5.38,0.53
величин,5.38,0.64
вилли,5.38,0.97
журналист,5.38,0.88
рассчитывать,5.38,0.9
марш,5.38,0.97
вторник,5.38,0.67
судно,5.38,1.05
руку,5.38,0.57
являются,5.38,0.78
эхо,5.38,0.83
мяса,5.38,1.19
любая,5.38,0.6
click,5.38,0.73
try,5.38,0.73
республике,5.38,0.95
пример,5.38,0.64
аллен,5.38,1.05
thing,5.38,0.78
вашими,5.38,0.57
каждую,5.38,0.6
центральный,5.38,0.81
david,5.38,0.83
северного,5.38,1.18
связано,5.38,0.78
образцы,5.38,0.83
головы,5.38,0.85
продолжительность,5.38,0.6
журналистов,5.38,0.88
внедрения,5.38,0.81
круги,5.38,0.67
мнения,5.38,0.6
эмили,5.38,1.09
планов,5.38,0.83
сделай,5.38,0.9
джейн,5.38,0.78
имена,5.38,0.73
сельское,5.38,1.01
способ,5.38,0.67
кармане,5.38,0.78
описание,5.38,0.73
собиралась,5.38,0.88
просим,5.38,0.75
inside,5.38,0.78
твиттера,5.38,1.12
бигбаззи,5.38,0.97
провожу,5.38,1.01
идемте,5.38,0.75
набор,5.38,0.7
сходить,5.38,0.83
написано,5.38,0.6
нами,5.38,0.67
требуется,5.38,1.01
говорится,5.38,0.53
очки,5.38,1.03
made,5.38,0.6
джесси,5.38,0.81
джессика,5.38,1.12
ворота,5.38,0.88
многочисленных,5.38,0.85
джимми,5.38,0.83
писала,5.38,0.75
соотношения,5.38,0.83
джона,5.38,0.64
передайте,5.38,0.73
восточного,5.38,0.85
клара,5.38,0.81
явился,5.38,1.01
положить,5.38,0.6
дней,5.38,0.64
хотела,5.38,1.01
рассмотрим,5.38,0.95
голосом,5.38,0.78
веду,5.38,0.64
ответить,5.38,0.64
садитесь,5.38,0.81
лекции,5.38,0.99
фунтов,5.38,0.85
особенностями,5.38,1.03
сценария,5.38,0.7
разобраться,5.38,0.9
примера,5.38,0.7
распространение,5.38,0.99
продукта,5.38,0.83
местного,5.38,0.75
веди,5.38,0.64
продукцию,5.38,0.75
именем,5.38,0.81
площади,5.38,0.73
нажмите,5.38,0.83
глядя,5.38,0.78
местной,5.38,0.64
билли,5.38,0.92
брак,5.38,1.38
сельских,5.38,0.95
материалы,5.38,0.64
отличается,5.38,0.97
изготовления,5.38,0.6
общему,5.38,0.64
минутку,5.38,0.73
эдди,5.38,0.81
tits,5.38,1.78
населения,5.38,0.83
недавно,5.36,0.63
миша,5.36,0.85
серия,5.36,0.69
двести,5.36,0.75
основой,5.36,0.85
попросить,5.36,0.9
ход,5.36,0.6
газете,5.36,0.88
зови,5.36,0.78
ребятам-кургинятам,5.36,1.38
ник,5.36,0.69
сфере,5.36,0.8
дженни,5.36,1.17
сюда,5.36,0.6
пораньше,5.36,0.92
зубы,5.36,1.05
осенью,5.36,1.22
характеру,5.36,0.66
значением,5.36,0.69
сочетание,5.36,0.69
основного,5.36,0.63
chris,5.36,0.72
наблюдаются,5.36,0.83
сообщить,5.36,0.78
многие,5.36,0.56
also,5.36,0.53
принцип,5.36,1.03
тенденции,5.36,0.88
общих,5.36,0.8
текста,5.36,0.56
ожидала,5.36,0.92
казахстана,5.36,0.94
общий,5.36,0.8
алекс,5.36,0.78
сразу,5.36,0.66
stay,5.36,0.85
place,5.36,0.69
остается,5.36,0.8
стране,5.36,0.83
именно,5.36,0.6
общественный,5.36,1.01
маленьким,5.36,1.24
совокупность,5.36,0.66
способов,5.36,0.75
силами,5.36,0.92
поставил,5.36,0.75
джей,5.36,0.94
спросила,5.36,0.78
украины,5.36,1.12
twitter,5.36,1.21
трудов,5.36,0.92
ситуацию,5.36,0.8
нога,5.36,0.8
let,5.36,0.78
календарь,5.36,0.66
века,5.36,0.85
многими,5.36,0.6
работе,5.36,1.03
включения,5.36,0.75
обратиться,5.36,0.88
gonna,5.36,0.63
норм,5.36,0.75
всю,5.36,0.63
рельефа,5.36,0.66
религии,5.36,1.34
время,5.36,0.8
самому,5.36,0.8
торговле,5.36,0.92
урок,5.36,0.9
сельском,5.36,1.08
городские,5.36,0.75
мммм,5.36,1.08
пытаться,5.36,1.19
хотел,5.36,0.83
церковь,5.36,1.64
давал,5.36,0.72
договора,5.36,0.85
street,5.36,0.6
комментарии,5.36,0.72
материально,5.36,1.22
смысле,5.36,0.66
фонда,5.36,0.98
бадди,5.36,0.6
blog,5.36,0.8
проекта,5.36,0.66
маленькие,5.36,0.98
сказала,5.36,0.69
say,5.36,0.69
господина,5.36,1.05
рынке,5.36,0.85
республик,5.36,1.1
внедрение,5.36,0.94
собственно,5.36,0.6
кремля,5.36,1.12
ленту,5.36,0.75
делам,5.36,0.72
способа,5.36,0.56
определенного,5.36,0.69
речи,5.36,0.69
составляет,5.36,0.72
транспорт,5.36,0.9
минералов,5.36,0.75
роде,5.36,0.88
странице,5.36,0.6
занимался,5.36,0.83
устроил,5.36,0.8
деятелей,5.36,0.85
степень,5.36,0.78
days,5.36,0.83
месяцев,5.36,0.78
знакам,5.36,0.83
граждан,5.36,0.83
заранее,5.36,0.83
сравнению,5.36,0.6
общественных,5.36,0.83
check,5.36,0.83
писал,5.36,0.85
состояние,5.36,0.83
купер,5.36,0.8
бытия,5.36,0.9
меняет,5.36,0.83
известия,5.36,0.96
село,5.36,1.19
найди,5.36,0.69
животноводства,5.36,0.83
полная,5.36,1.21
странами,5.36,0.88
ноги,5.36,0.63
переходит,5.36,0.72
явились,5.36,0.75
физической,5.36,0.78
изделий,5.36,0.78
смотря,5.36,0.8
сказал,5.36,0.63
лечь,5.36,0.96
образуют,5.36,0.75
ом,5.36,1.24
заметил,5.36,0.78
часов,5.36,0.98
разработка,5.36,0.83
usa,5.36,1.63
работающих,5.36,0.94
ведут,5.36,0.72
конкретно,5.36,0.83
материал,5.36,0.56
петра,5.36,0.75
ставлю,5.36,0.56
чек,5.36,0.92
лента,5.36,0.69
пребывания,5.36,0.78
землей,5.36,0.9
любой,5.36,0.78
майк,5.36,0.75
станут,5.36,0.75
характеристики,5.36,0.83
серию,5.36,0.66
глубину,5.36,1.12
уровень,5.36,0.75
подхода,5.36,0.6
польши,5.34,0.92
сан,5.34,0.66
редактор,5.34,0.77
пользуются,5.34,0.87
назови,5.34,0.63
карту,5.34,0.56
определяет,5.34,0.66
применения,5.34,0.69
теорию,5.34,0.63
программе,5.34,0.77
будутъ,5.34,1.08
дано,5.34,0.77
ему,5.34,0.66
спрошу,5.34,0.69
обращения,5.34,0.75
немецких,5.34,0.96
следующих,5.34,0.72
времени,5.34,0.82
писали,5.34,0.69
делами,5.34,0.63
итоге,5.34,0.72
встать,5.34,0.82
президент,5.34,1.1
борту,5.34,0.72
ищу,5.34,0.77
сельского,5.34,1.04
ждала,5.34,1.29
делайте,5.34,0.98
маленький,5.34,1.32
dvd,5.34,0.59
определяются,5.34,0.63
само,5.34,0.69
штаны,5.34,0.8
help,5.34,1.26
market,5.34,0.82
слов,5.34,0.69
количестве,5.34,0.63
содержании,5.34,0.59
двух,5.34,0.72
предстоит,5.34,0.87
отвечал,5.34,0.82
post,5.34,0.63
провести,5.34,0.72
цифры,5.34,0.82
здания,5.34,0.85
могли,5.34,0.82
понятие,5.34,0.8
национальной,5.34,0.89
оценке,5.34,0.77
оставайтесь,5.34,0.8
состоит,5.34,0.52
делах,5.34,0.94
днях,5.34,0.63
зданий,5.34,0.63
тканей,5.34,0.82
тотчас,5.34,0.8
измерения,5.34,0.72
крис,5.34,0.85
весьма,5.34,0.87
оборудование,5.34,0.75
формами,5.34,0.72
теле,5.34,0.85
контакте,5.34,0.92
ногу,5.34,0.75
стюарт,5.34,0.85
специальных,5.34,0.69
продюсер,5.34,0.92
федор,5.34,0.72
продать,5.34,0.96
определены,5.34,0.59
например,5.34,0.59
виски,5.34,1.48
пойди,5.34,0.8
местные,5.34,0.89
отправить,5.34,1.02
роджер,5.34,0.87
женя,5.34,1.06
pics,5.34,1.0
построения,5.34,0.94
московский,5.34,0.96
деле,5.34,0.87
увидит,5.34,0.87
кожа,5.34,0.59
должность,5.34,1.04
ja,5.34,1.02
царю,5.34,1.15
оборудования,5.34,0.75
зовут,5.34,0.77
групп,5.34,0.69
обои,5.34,0.85
версия,5.34,0.72
месяца,5.34,0.59
вк,5.34,0.85
аккаунт,5.34,0.63
январе,5.34,0.77
материалом,5.34,0.63
фонды,5.34,0.89
ух,5.34,1.02
инженерно,5.34,0.72
маленькой,5.34,1.0
ищет,5.34,0.77
ухо,5.34,0.59
годом,5.34,0.66
подобного,5.34,0.63
твитере,5.34,1.15
о_о,5.34,1.15
уровня,5.34,0.72
учитывать,5.34,0.72
use,5.34,0.59
трубку,5.34,0.63
занятий,5.34,0.82
закономерности,5.34,0.66
похоже,5.34,0.52
разных,5.34,0.72
специального,5.34,0.66
слышали,5.34,0.56
востоке,5.34,0.75
текст,5.34,0.69
содержанием,5.34,0.63
улицу,5.34,0.75
прогноз,5.34,0.89
taylor,5.34,0.85
maybe,5.34,0.92
дэвид,5.34,0.72
хозяйством,5.34,0.8
направлениях,5.34,0.69
боб,5.34,0.85
правилам,5.34,0.8
национального,5.34,0.85
белоруссии,5.34,0.85
неё,5.34,0.87
лаборатории,5.34,0.92
вышла,5.34,0.87
сергея,5.34,0.77
наблюдается,5.34,0.63
побыстрее,5.34,1.0
присутствии,5.34,0.77
журналисты,5.34,1.12
posted,5.34,0.89
рейчел,5.34,1.08
практически,5.34,0.69
вас,5.34,0.56
центров,5.34,0.66
чарльз,5.34,0.89
свойства,5.34,0.69
стрит,5.34,0.56
шею,5.34,0.75
каждое,5.34,0.59
дашь,5.34,0.89
перед,5.32,0.62
oни,5.32,0.71
молли,5.32,0.94
страницу,5.32,0.71
технический,5.32,0.91
половины,5.32,0.89
рынок,5.32,1.0
считает,5.32,0.74
изо,5.32,0.91
выявить,5.32,1.02
случай,5.32,0.68
место,5.32,0.62
различным,5.32,0.55
видимо,5.32,0.74
приводит,5.32,0.62
зал,5.32,0.68
отражения,5.32,0.79
говоритъ,5.32,0.77
with,5.32,0.55
uncensored,5.32,1.32
boobs,5.32,1.78
энни,5.32,0.89
методов,5.32,0.82
уровней,5.32,0.65
почвы,5.32,0.59
израиль,5.32,1.32
фрэнки,5.32,0.84
попытка,5.32,1.02
еще,5.32,0.74
учеба,5.32,0.98
оказывает,5.32,0.89
поработать,5.32,1.08
крестьяне,5.32,0.91
подготовку,5.32,0.74
целях,5.32,0.77
постройки,5.32,0.82
приборов,5.32,0.68
молекулы,5.32,0.84
пользуясь,5.32,0.98
ложусь,5.32,0.82
влад,5.32,0.84
социальное,5.32,1.0
технологических,5.32,0.84
каждой,5.32,0.77
определение,5.32,0.84
пройдут,5.32,0.94
владимира,5.32,0.94
екатеринбурге,5.32,0.91
рассматриваются,5.32,0.87
выпуска,5.32,0.71
прошёл,5.32,1.1
рамблер-новости,5.32,0.77
снегу,5.32,1.08
выход,5.32,0.71
дорогах,5.32,0.89
методы,5.32,0.82
приводятся,5.32,0.79
надень,5.32,0.74
круга,5.32,0.59
автоматизации,5.32,0.84
неделе,5.32,0.65
year,5.32,0.89
родов,5.32,1.11
соответствующего,5.32,0.74
группу,5.32,0.82
предприятия,5.32,0.98
here,5.32,0.55
нос,5.32,0.62
существования,5.32,0.82
retweet,5.32,0.96
оператор,5.32,0.98
итогов,5.32,0.77
юго,5.32,0.84
заключается,5.32,0.79
предположить,5.32,0.71
оказалась,5.32,0.71
доктора,5.32,1.13
дела,5.32,0.96
review,5.32,0.89
сравнительно,5.32,0.74
макс,5.32,0.96
edition,5.32,0.55
ники,5.32,0.82
признаки,5.32,0.79
произойдет,5.32,0.77
факт,5.32,0.79
характерно,5.32,0.71
определенное,5.32,0.55
подписал,5.32,1.0
том,5.32,0.74
павла,5.32,0.68
сельскохозяйственных,5.32,1.06
little,5.32,1.13
кнопка,5.32,0.59
илья,5.32,0.65
твою,5.32,0.89
пяти,5.32,0.71
стоял,5.32,0.77
очков,5.32,0.71
джуди,5.32,0.68
показано,5.32,0.62
ставки,5.32,0.94
племен,5.32,0.94
езжай,5.32,0.71
исключительно,5.32,0.79
подборка,5.32,0.74
городах,5.32,0.65
применением,5.32,0.59
времена,5.32,0.74
сначала,5.32,0.74
следующим,5.32,0.55
xd,5.32,1.46
общую,5.32,0.71
винсент,5.32,0.87
трудящихся,5.32,1.0
гражданской,5.32,0.98
лиззи,5.32,0.82
определить,5.32,0.74
днк,5.32,0.82
здание,5.32,0.51
пытается,5.32,0.89
все,5.32,0.68
государь,5.32,1.32
картер,5.32,1.06
овнам,5.32,0.94
ждут,5.32,1.0
месяце,5.32,0.68
обычный,5.32,0.74
найдите,5.32,0.71
чаты,5.32,1.06
товар,5.32,0.89
транспорта,5.32,0.91
половине,5.32,0.77
пакет,5.32,0.77
приведет,5.32,0.62
обсуждение,5.32,0.91
взять,5.32,0.89
институте,5.32,0.87
попытаться,5.32,1.08
кирилл,5.32,0.62
указатель,5.32,0.87
возникает,5.32,0.87
поставить,5.32,0.77
методике,5.32,0.62
газеты,5.32,0.74
называешь,5.32,0.59
пользователей,5.3,0.71
ричард,5.3,0.61
конструкции,5.3,0.65
технических,5.3,0.74
поверхности,5.3,0.61
шли,5.3,0.79
подал,5.3,0.76
образца,5.3,0.68
дольше,5.3,1.09
принесите,5.3,0.76
применительно,5.3,0.68
артур,5.3,0.68
закономерностей,5.3,0.79
стоишь,5.3,0.58
джонни,5.3,0.68
ми,5.3,0.93
памятников,5.3,1.02
теоретических,5.3,0.81
ассоциации,5.3,0.97
метод,5.3,0.74
показатель,5.3,0.71
хвост,5.3,1.18
клянусь,5.3,1.3
николай,5.3,0.68
джесс,5.3,0.61
ля,5.3,0.84
социальная,5.3,0.95
царь,5.3,1.27
состояний,5.3,0.74
длина,5.3,0.61
рынка,5.3,0.89
проспекте,5.3,0.71
понятий,5.3,0.76
искать,5.3,0.95
школ,5.3,0.81
республика,5.3,0.93
магнитного,5.3,0.71
думали,5.3,0.79
средство,5.3,0.84
генерала,5.3,1.02
лиги,5.3,0.84
имела,5.3,0.81
деятель,5.3,0.99
пальцы,5.3,0.61
пост,5.3,1.2
кевин,5.3,0.61
недель,5.3,0.61
строительных,5.3,0.71
джонатан,5.3,0.74
продаж,5.3,0.81
объявление,5.3,0.54
вероятно,5.3,0.74
теория,5.3,0.79
задачи,5.3,0.89
металла,5.3,0.76
выражения,5.3,0.61
снимать,5.3,0.81
выхожу,5.3,0.81
страницах,5.3,0.76
проверим,5.3,0.84
глубины,5.3,1.17
крае,5.3,0.76
штат,5.3,0.91
определению,5.3,1.04
правило,5.3,0.97
делали,5.3,0.79
отныне,5.3,0.61
он,5.3,0.91
episode,5.3,0.68
проводить,5.3,0.95
породы,5.3,0.81
ищете,5.3,0.68
пальцев,5.3,0.54
томми,5.3,0.84
значений,5.3,0.65
взял,5.3,0.76
сооружений,5.3,0.76
оооо,5.3,0.86
нынче,5.3,0.99
последующих,5.3,0.74
назвать,5.3,0.61
изменяется,5.3,0.79
основу,5.3,0.68
считай,5.3,0.71
stardoll,5.3,0.97
легла,5.3,1.11
механизации,5.3,0.71
нанял,5.3,0.99
подход,5.3,0.61
судьбу,5.3,1.2
округе,5.3,0.65
пытаются,5.3,0.97
видимому,5.3,0.89
называли,5.3,0.65
любого,5.3,0.65
среде,5.3,0.68
стран,5.3,0.65
сопоставление,5.3,0.74
ею,5.3,0.84
север,5.3,1.07
использования,5.3,0.76
механизм,5.3,0.61
плане,5.3,0.84
got,5.3,0.71
общественной,5.3,0.84
пермь,5.3,0.86
нить,5.3,0.74
народом,5.3,0.84
борт,5.3,0.79
следующего,5.3,0.68
находится,5.3,0.58
здесь,5.3,0.65
база,5.3,0.81
франков,5.3,0.68
наличием,5.3,0.86
адреса,5.3,0.61
франсуа,5.3,0.97
михаила,5.3,0.79
они,5.3,0.61
номера,5.3,0.61
снять,5.3,0.89
обычная,5.3,0.71
установлен,5.3,0.91
объема,5.3,0.61
звонки,5.3,0.79
биологии,5.3,0.79
территорию,5.3,0.71
cover,5.3,0.91
спрашивать,5.3,0.71
идут,5.3,0.81
сторона,5.3,0.54
адрес,5.3,0.68
пятьдесят,5.3,0.76
отражает,5.3,0.65
объем,5.3,0.61
производительных,5.3,0.74
памятники,5.3,1.17
почту,5.3,1.05
oн,5.3,0.61
сети,5.3,0.84
числа,5.3,0.58
выражается,5.3,0.76
исполнитель,5.3,0.99
принципе,5.3,0.65
методами,5.3,0.71
определенных,5.3,0.76
around,5.3,0.71
задуматься,5.3,0.93
побыть,5.28,0.83
коллективов,5.28,0.93
видом,5.28,0.57
сочетании,5.28,0.57
неужели,5.28,0.9
три,5.28,0.61
социально,5.28,0.86
вещи,5.28,0.67
ответьте,5.28,1.03
изданий,5.28,0.78
носит,5.28,0.54
двумя,5.28,0.57
fedex,5.28,0.78
быть,5.28,0.57
программы,5.28,0.7
производства,5.28,0.95
формой,5.28,0.7
работника,5.28,0.99
клеток,5.28,0.78
показало,5.28,0.73
китае,5.28,1.05
совете,5.28,0.76
свойствами,5.28,0.67
джеймс,5.28,0.67
протяжении,5.28,0.64
положением,5.28,0.78
задай,5.28,0.76
канале,5.28,0.7
четверо,5.28,0.88
автобусе,5.28,0.73
стоило,5.28,0.81
тв,5.28,1.23
отмечено,5.28,0.7
проводили,5.28,1.03
рома,5.28,0.78
ленты,5.28,0.7
джозеф,5.28,0.73
тел,5.28,0.76
усиления,5.28,0.93
говорили,5.28,0.61
па,5.28,1.01
значении,5.28,0.64
сущность,5.28,0.86
денис,5.28,0.67
продажу,5.28,0.83
гарри,5.28,0.95
статьи,5.28,0.78
дополнительных,5.28,0.88
хозяйству,5.28,0.93
спросил,5.28,0.61
край,5.28,0.83
признак,5.28,0.78
санни,5.28,0.99
*о*,5.28,0.99
сэм,5.28,0.73
внутренней,5.28,0.67
случаю,5.28,0.64
главе,5.28,1.01
минуту,5.28,0.67
энди,5.28,0.86
long,5.28,0.95
решением,5.28,0.76
ретвитнуть,5.28,1.2
приходил,5.28,0.61
разными,5.28,0.7
сотрудники,5.28,1.01
использует,5.28,0.95
принадлежности,5.28,0.67
физических,5.28,1.05
поток,5.28,0.73
брайан,5.28,0.7
daily,5.28,0.81
брать,5.28,0.83
глава,5.28,0.88
дверью,5.28,0.7
сказано,5.28,0.73
як,5.28,0.88
предмет,5.28,0.67
шон,5.28,0.67
she's,5.28,0.64
стали,5.28,0.7
значения,5.28,0.7
банки,5.28,0.78
учебных,5.28,0.93
становится,5.28,0.81
навсегда,5.28,1.16
мотивы,5.28,0.95
местности,5.28,0.73
забирай,5.28,0.9
чао,5.28,1.13
форм,5.28,0.73
could,5.28,0.9
механизмов,5.28,0.97
диего,5.28,0.9
иванов,5.28,0.7
механизма,5.28,0.61
установлено,5.28,0.76
обыкновенно,5.28,0.81
капитальных,5.28,0.81
показателя,5.28,0.7
декабря,5.28,1.05
половиной,5.28,0.86
шла,5.28,0.67
основания,5.28,0.7
обсудить,5.28,1.03
her,5.28,0.9
методу,5.28,0.5
достану,5.28,1.16
внутри,5.28,0.73
теме,5.28,0.67
пески,5.28,0.95
i've,5.28,0.93
трудовой,5.28,0.95
программ,5.28,0.5
проведения,5.28,0.61
явилось,5.28,0.7
сорта,5.28,0.64
размеров,5.28,0.83
пойми,5.28,0.93
джон,5.28,0.7
происхождения,5.28,0.64
гоу,5.28,0.9
подобно,5.28,0.81
губернии,5.28,0.78
китай,5.28,1.25
дата,5.28,0.7
региона,5.28,0.7
фирмы,5.28,0.88
стою,5.28,0.57
считается,5.28,0.73
реакция,5.28,0.93
заменить,5.28,0.99
записку,5.28,0.61
джека,5.28,0.7
степени,5.28,0.86
назначения,5.28,0.88
вещей,5.28,0.64
провел,5.28,0.73
осталась,5.28,0.99
курс,5.28,0.73
компе,5.28,0.81
столе,5.28,0.61
год,5.28,0.61
следуйте,5.28,0.81
трудом,5.28,1.03
состояния,5.28,0.61
сара,5.28,0.86
паспорта,5.28,0.78
генри,5.28,0.73
говорилось,5.28,0.7
подчеркнуть,5.28,0.7
закон,5.28,1.07
сил,5.28,0.73
месту,5.28,0.57
государя,5.28,1.23
образцов,5.28,0.83
сентября,5.28,0.95
когда,5.28,0.54
физику,5.28,1.07
ја,5.28,0.93
совершил,5.28,0.99
штатов,5.28,1.18
различными,5.28,0.73
выполнять,5.28,0.9
отвечать,5.28,0.7
почвах,5.28,0.57
рода,5.28,0.67
определяют,5.26,0.56
мэтт,5.26,0.78
тура,5.26,0.72
характеризуются,5.26,0.66
глубоко,5.26,0.9
работы,5.26,1.05
составляют,5.26,0.72
районы,5.26,0.72
сельскохозяйственного,5.26,0.9
материале,5.26,0.63
перейти,5.26,0.63
глубокой,5.26,0.96
аа,5.26,0.85
статей,5.26,0.63
доказать,5.26,0.92
разным,5.26,0.72
места,5.26,0.6
настолько,5.26,0.6
кожи,5.26,0.69
теории,5.26,0.78
позиции,5.26,0.66
сопровождается,5.26,0.6
доктором,5.26,0.99
обещали,5.26,0.96
курса,5.26,0.66
дало,5.26,0.78
форме,5.26,0.78
some,5.26,0.56
слой,5.26,0.6
темы,5.26,0.53
различных,5.26,0.72
предприятие,5.26,0.99
способом,5.26,0.53
берет,5.26,0.83
обеих,5.26,0.49
содержится,5.26,0.88
пахнет,5.26,1.17
своимъ,5.26,1.05
примерно,5.26,0.69
надобно,5.26,0.63
паспорт,5.26,0.99
факторов,5.26,0.6
детали,5.26,0.63
мэй,5.26,1.01
lots,5.26,0.85
материала,5.26,0.53
жили,5.26,1.08
составляющих,5.26,0.69
подчеркивает,5.26,0.66
