source,domain,chart,region,date,position,title,artist,url,scraped_at
billboard,billboard.com,hot-100,,2023-07-01,11,Sure Thing,Miguel,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,12,Anti-Hero,Taylor Swift,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,13,Snooze,SZA,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,14,Something In The Orange,Zach Bryan,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,15,Die For You,The Weeknd & Ariana Grande,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,16,Fukumean,Gunna,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,17,Need A Favor,Jelly Roll,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,18,Cruel Summer,Taylor Swift,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,19,La Bebe,Yng Lvcas x Peso Pluma,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,20,You Proof,Morgan Wallen,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,21,Un x100to,Grupo Frontera X Bad Bunny,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,22,Thinkin' Bout Me,Morgan Wallen,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,23,Rock And A Hard Place,Bailey Zimmerman,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,24,Cupid,Fifty Fifty,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,25,Search & Rescue,Drake,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,26,Chemical,Post Malone,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,27,Eyes Closed,Ed Sheeran,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,28,Next Thing You Know,Jordan Davis,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,29,Back To The Moon,Gunna,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,30,Where She Goes,Bad Bunny,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,31,Attention,Doja Cat,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,32,I'm Good (Blue),David Guetta & Bebe Rexha,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,33,Thought You Should Know,Morgan Wallen,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,34,Dance The Night,Dua Lipa,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,35,Dancin' In The Country,Tyler Hubbard,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,36,Religiously,Bailey Zimmerman,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,37,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,38,Memory Lane,Old Dominion,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,39,Put It On Da Floor Again,Latto Featuring Cardi B,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,40,Area Codes,Kaliii,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,41,Stand By Me,Lil Durk Featuring Morgan Wallen,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,42,Rodeo Dr,Gunna,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,43,Tennessee Orange,Megan Moroney,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,44,"Bzrp Music Sessions, Vol. 55",Bizarrap & Peso Pluma,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,45,Love You Anyway,Luke Combs,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,46,One Thing At A Time,Morgan Wallen,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,47,TQM,Fuerza Regida,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,48,Players,Coi Leray,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,49,Under The Influence,Chris Brown,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,50,Thank God,Kane Brown With Katelyn Brown,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,51,Back At It,Gunna,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,52,Bread & Butter,Gunna,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,53,Princess Diana,Ice Spice & Nicki Minaj,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,54,Bye,Peso Pluma,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,55,Calling,"Metro Boomin, Swae Lee & Nav Featuring A Boogie wit da Hoodie",,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,56,Daylight,David Kushner,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,57,What It Is (Block Boy),Doechii Featuring Kodak Black,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,58,Annihilate,"Metro Boomin, Swae Lee, Lil Wayne & Offset",,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,59,Bury Me In Georgia,Kane Brown,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,60,Ca$h $hit,Gunna,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,61,Self Love,Metro Boomin & Coi Leray,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,62,Bottom,Gunna,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,63,It Matters To Her,Scotty McCreery,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,64,Dial Drunk,Noah Kahan With Post Malone,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,65,PRC,Peso Pluma X Natanael Cano,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,66,Por Las Noches,Peso Pluma,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,67,Mourning,Post Malone,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,68,Am I Dreaming,"Metro Boomin, A$AP Rocky & Roisee",,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,69,Waffle House,Jonas Brothers,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,70,See You Again,"Tyler, the Creator Featuring Kali Uchis",,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,71,TQG,Karol G x Shakira,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,72,Your Heart Or Mine,Jon Pardi,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,73,Peaches & Eggplants,Young Nudy Featuring 21 Savage,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,74,El Azul,Junior H x Peso Pluma,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,75,"You, Me, & Whiskey",Justin Moore & Priscilla Block,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,76,IDK NoMore,Gunna,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,77,P Angels,Gunna,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,78,Cowgirls,Morgan Wallen Featuring ERNEST,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,79,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,80,Popular,"The Weeknd, Playboi Carti & Madonna",,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,81,Fight The Feeling,Rod Wave,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,82,Slut Me Out,NLE Choppa,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,83,Paybach,Gunna,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,84,Plebada,El Alfa x Peso Pluma,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,85,Save Me,Jelly Roll With Lainey Wilson,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,86,Fragil,Yahritza y Su Esencia x Grupo Frontera,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,87,Jaded,Miley Cyrus,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,88,ICU,Coco Jones,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,89,Truck Bed,HARDY,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,90,Ain't That Some,Morgan Wallen,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,91,Shake Sumn,DaBaby,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,92,Trustfall,P!nk,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,93,People,Libianca,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,94,Go Crazy,Gunna,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,95,Chanel,Becky G & Peso Pluma,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,96,"Angel, Pt. 1","Kodak Black, NLE Choppa, Jimin, JVKE & muni long",,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,97,Girl In Mine,Parmalee,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,98,Moonlight,Kali Uchis,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,99,Classy 101,Feid x Young Miko,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2023-07-01,100,Bluffin,Gucci Mane & Lil Baby,,2025-11-22T15:09:11.302782+00:00
billboard,billboard.com,hot-100,,2022-01-01,1,All I Want For Christmas Is You,Mariah Carey,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,2,Rockin' Around The Christmas Tree,Brenda Lee,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,3,Jingle Bell Rock,Bobby Helms,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,4,A Holly Jolly Christmas,Burl Ives,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,5,Easy On Me,Adele,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,6,It's The Most Wonderful Time Of The Year,Andy Williams,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,7,Last Christmas,Wham!,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,8,Feliz Navidad,Jose Feliciano,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,9,Stay,The Kid LAROI & Justin Bieber,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,10,Sleigh Ride,The Ronettes,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,11,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,12,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,13,Underneath The Tree,Kelly Clarkson,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,14,Broadway Girls,Lil Durk Featuring Morgan Wallen,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,15,Heat Waves,Glass Animals,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,16,Christmas (Baby Please Come Home),Darlene Love,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,17,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,18,Santa Tell Me,Ariana Grande,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,19,Rudolph The Red-Nosed Reindeer,Gene Autry & The Pinafores,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,20,Happy Holiday / The Holiday Season,Andy Williams,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,21,White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,22,Industry Baby,Lil Nas X & Jack Harlow,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,23,Shivers,Ed Sheeran,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,24,Need To Know,Doja Cat,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,25,Run Rudolph Run,Chuck Berry,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,26,Super Gremlin,Kodak Black,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,27,abcdefu,GAYLE,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,28,(There's No Place Like) Home For The Holidays (1959),Perry Como With Mitchell Ayers And His Orchestra,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,29,Cold Heart (PNAU Remix),Elton John & Dua Lipa,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,30,It's Beginning To Look A Lot Like Christmas,Michael Buble,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,31,Bad Habits,Ed Sheeran,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,32,Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak),,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,33,Jingle Bells,Frank Sinatra With The Orchestra & Chorus Of Gordon Jenkins,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,34,"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,35,Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,36,Wonderful Christmastime,Paul McCartney,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,37,Linus And Lucy (Peanuts Theme),Vince Guaraldi Trio,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,38,Good 4 U,Olivia Rodrigo,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,39,Ghost,Justin Bieber,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,40,Please Come Home For Christmas,Eagles,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,41,Santa Claus Is Comin' To Town,Jackson 5,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,42,I Hate U,SZA,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,43,Little Saint Nick,The Beach Boys,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,44,Mistletoe,Justin Bieber,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,45,Fancy Like,Walker Hayes,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,46,Deck The Halls,Nat King Cole,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,47,Have Yourself A Merry Little Christmas,Michael Buble,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,48,Christmastime Is Here,Vince Guaraldi Trio,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,49,Thats What I Want,Lil Nas X,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,50,One Right Now,Post Malone & The Weeknd,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,51,Happier Than Ever,Billie Eilish,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,52,Love Nwantiti (Ah Ah Ah),CKay,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,53,Knife Talk,Drake Featuring 21 Savage & Project Pat,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,54,Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,55,Merry Christmas,Ed Sheeran & Elton John,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,56,Better Days,NEIKED X Mae Muller X Polo G,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,57,Oh My God,Adele,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,58,Way 2 Sexy,Drake Featuring Future & Young Thug,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,59,Buy Dirt,Jordan Davis Featuring Luke Bryan,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,60,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,61,You Should Probably Leave,Chris Stapleton,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,62,Christmas Tree Farm (Old Timey Version),Taylor Swift,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,63,Pick Out A Christmas Tree,Dan + Shay,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,64,Whiskey And Rain,Michael Ray,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,65,Girls Want Girls,Drake Featuring Lil Baby,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,66,Sand In My Boots,Morgan Wallen,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,67,Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,68,All Too Well (Taylor's Version),Taylor Swift,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,69,Big Energy,Latto,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,70,Enemy,Imagine Dragons X JID,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,71,I'll Be Home For Christmas,Camila Cabello,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,72,Chosen,Blxst & Tyga Featuring Ty Dolla $ign,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,73,One Mississippi,Kane Brown,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,74,Burn,Juice WRLD,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,75,Have Mercy,Chloe,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,76,Woman,Doja Cat,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,77,25 Million,Roddy Ricch,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,78,By Your Side,Rod Wave,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,79,Christmas Isn't Canceled (Just You),Kelly Clarkson,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,80,For Tonight,Giveon,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,81,Life Goes On,Oliver Tree,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,82,'Til You Can't,Cody Johnson,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,83,To Be Loved By You,Parker McCollum,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,84,My Universe,Coldplay x BTS,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,85,Moved To Miami,Roddy Ricch Featuring Lil Baby,,2025-11-22T15:10:20.303946+00:00
billboard,billboard.com,hot-100,,2022-01-01,86,Freedom Was A Highway,Jimmie Allen & Brad Paisley,,2025-11-22T15:10:20.303946+00:00
